74930,2,2,6,2,6,4,6,6,7,6,2,2,2,4,5,5,134,85f13660defe7b3cd695
74946,3,2,4,2,3,2,1,5,4,3,4,1,2,6,4,1,80,c1fe874d181f0efbf20f
74101,6,4,6,3,6,6,6,7,6,3,4,4,4,7,6,6,3656,cc97d375004b0cf31e18
75045,4,1,1,1,6,1,5,7,6,4,3,5,4,4,4,7,98,56c0491c6da4efc849d4
75079,4,4,3,2,5,3,4,6,5,3,3,4,4,3,2,4,99,f9d4f384038d1cb93102
75123,4,3,5,4,7,5,7,6,7,5,5,5,5,6,6,6,110,c3ab7162adad35d4aa07
75157,2,1,1,1,4,3,6,5,3,5,5,2,4,6,2,2,123,5bf1e455cb8b3cbeecba
75174,3,1,6,3,6,4,6,5,6,2,2,3,5,7,7,3,208,36807386ae0203d7dfc7
75208,4,1,2,1,4,4,7,5,5,6,3,4,7,7,3,2,82,5bf1e455cb8b3cbeecba
75209,7,4,4,2,2,4,4,6,2,5,3,2,3,4,3,3,116,ead2b11bd032e2918e37
75223,1,3,2,5,6,3,4,5,4,5,5,3,5,6,6,4,29,9a3cb0840cbcf53b2f80
75224,3,3,5,6,6,5,5,6,6,6,4,6,6,6,5,5,138,5334bfda9b005199e6e7
75233,1,7,1,7,1,7,2,4,4,4,4,2,5,4,5,3,25,9a3cb0840cbcf53b2f80
75244,6,2,4,3,5,6,2,2,6,3,6,3,6,3,6,1,26,9a3cb0840cbcf53b2f80
75254,3,2,2,2,7,3,2,6,6,6,2,4,3,2,3,2,165,65cb0a0fa4fa3149cf5f
75266,1,2,3,4,5,6,7,6,4,3,2,3,4,5,6,5,30,9a3cb0840cbcf53b2f80
75291,1,1,1,1,1,1,7,6,3,6,2,1,3,3,5,2,86,42b29c26e3334f399ebe
75329,1,1,7,3,7,3,7,4,6,3,3,6,6,6,6,6,175,6fd8f0cb386475ca4ba8
75341,1,2,2,3,4,2,3,2,3,2,1,2,4,3,5,3,171,cc6aabf754bc22f46e51
75378,1,1,2,1,4,2,2,4,4,4,4,2,3,3,4,3,119,b3ed7f77d1b66a3f04af
75556,2,2,5,2,3,4,4,6,4,4,4,4,3,5,5,4,97,ee1373a94cb46faac1ea
75560,2,2,3,7,7,7,7,7,7,7,7,5,7,7,7,7,100,58ece1cb7b46e47d596e
75667,5,3,3,2,3,2,3,4,4,3,3,3,3,5,5,3,182,ddb6e7718ea45e81659a
75689,3,3,5,4,7,5,6,6,7,5,7,7,7,7,7,7,102,587948a5b0b2a93682a7
75710,5,2,4,3,6,5,7,7,7,6,4,7,4,7,7,5,108,9d8203f1c2ad30aff23a
75792,1,1,3,1,1,6,6,5,6,7,7,6,6,7,7,7,101,31b2166a326e240bd580
75810,2,2,3,3,6,5,5,3,5,5,5,5,5,3,4,5,879,42a5632220af4bd4bb19
75830,7,7,6,5,7,5,6,7,7,6,5,7,5,7,4,7,105,b2ee7db560ccfcf447c9
75871,7,7,7,4,7,4,7,7,7,7,1,7,7,7,7,7,94,84a27da702578c2bd0a8
75895,6,2,4,2,7,2,4,4,6,1,3,2,2,2,2,2,154,874134aa04969e87e937
75919,4,3,3,3,5,4,2,5,4,1,2,3,5,7,7,5,91,9a2cae841e673241e75a
75951,2,1,2,3,7,2,1,5,5,2,2,5,5,6,5,6,108,ef1aa9e17ce5c8082318
75973,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,42,84a27da702578c2bd0a8
75984,2,1,1,6,6,5,1,4,6,2,2,5,6,7,7,7,68,ef1aa9e17ce5c8082318
75991,2,1,1,6,6,6,1,5,5,1,1,6,6,7,6,7,60,ef1aa9e17ce5c8082318
75999,4,2,4,4,,4,6,6,6,6,4,5,6,6,6,6,140,77d9e1cd9d8fe73d581e
76000,5,3,5,2,4,3,7,6,6,3,3,5,5,4,3,5,160,b43d13df4381f493a9cf
76023,5,4,5,5,7,7,6,7,7,6,7,6,5,6,7,6,648,d8c03b5f9344a94f5ec1
76043,4,2,5,3,7,2,3,6,6,5,4,3,6,6,6,7,132,14bdbae34d6ec9f06690
76164,4,2,3,6,6,3,7,7,6,5,6,6,6,5,5,7,72,4a59e94da1bb62688a38
76192,5,7,7,7,7,4,7,7,7,6,6,6,7,7,7,7,87,95c39a9ec40e7000150c
76196,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,105,13adbcc10d817ed436a8
76205,5,3,5,1,3,2,6,5,5,2,5,3,2,5,4,2,172,5b4bb1674e9a93f9c292
76216,5,4,5,4,5,4,5,4,5,5,4,5,5,4,5,4,190,525b589be1c8a48d0bf7
76256,4,1,4,1,4,5,4,4,3,5,4,3,3,6,5,4,186,5827e018889a09e1dc77
76295,6,5,2,3,7,5,7,7,7,7,7,4,4,7,7,7,230,1f42859346bedeea731e
76347,4,2,3,3,5,3,6,4,5,6,4,5,5,7,6,5,120,ccfd1b75ee5ec340025b
76352,5,1,2,1,2,1,5,3,4,2,2,3,4,5,3,2,90,d035447ad3930eb3b4de
76361,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,28,d035447ad3930eb3b4de
76385,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,57,1a9a031275bc5fc5bb1a
76420,5,1,4,3,5,1,7,5,3,3,3,4,6,5,6,6,144,c42afd94f270536e6755
76425,1,1,4,2,5,5,5,6,5,1,3,5,6,7,7,5,101,2c4a89fb60b57853a641
76460,7,5,6,5,6,6,7,6,7,6,6,6,6,6,5,6,116,8d4ee94f78ea59222e64
76465,4,5,5,5,7,6,7,4,5,6,7,7,6,7,6,7,87,b0351ab8f2d74e86b984
76497,6,5,6,6,6,7,6,6,7,5,6,6,5,6,7,6,27,b0351ab8f2d74e86b984
76508,4,4,3,5,7,5,7,7,6,3,4,6,6,7,7,6,119,5e27db0c89831293ee56
76526,2,2,2,2,4,2,6,6,3,2,2,2,2,6,4,5,121,6c42a102281774f385a8
74636,4,3,4,3,6,4,5,5,4,3,4,5,4,4,4,6,211,0ccaaf0630349918a644
76581,5,3,3,7,7,6,6,3,6,6,6,6,4,6,6,7,302,a99b8974f7256b5b6913
76610,5,3,5,3,6,3,3,5,6,3,3,4,2,5,4,5,127,30650e5765484a4f0e3b
76625,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,55,6802b179c34e31ca8e0b
76678,3,2,4,2,2,3,1,2,2,2,2,2,2,4,3,2,103,35a787df7dfaf71bbc49
76687,4,2,3,4,2,5,7,2,4,3,4,4,4,2,3,2,122,f2a843ded7ba20973016
76732,4,3,5,5,6,4,6,5,5,5,5,5,5,5,5,5,68,b18cf6748458ad3f1a80
76784,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,41,5334bfda9b005199e6e7
76793,2,1,3,2,4,4,1,3,4,5,7,6,3,4,5,5,275,34ce0a603e1711fb102e
76801,5,2,2,3,6,5,5,6,6,5,5,5,4,4,4,5,101,1a28cd9554d220660198
76806,4,4,4,4,4,4,5,6,6,6,4,3,3,3,6,4,156,9e63c2958f007932e60a
76896,5,2,6,3,7,4,5,7,7,3,4,7,7,7,7,7,101,d2167b5c0c64d8bfa3fe
76902,4,3,5,5,5,5,4,6,5,5,6,5,5,5,5,5,96,d8b678c47becfde9e27e
76926,6,2,7,2,2,2,4,4,3,3,3,2,4,3,3,3,105,9b471c48044e5fd1a9ba
76963,5,5,6,2,6,,2,6,6,4,6,6,5,2,3,4,82,5d517f1fc1564dc99467
77000,6,3,7,4,6,4,7,5,6,5,4,6,4,7,6,7,221,d14bbfd4e0e8d80b7597
77014,5,4,5,1,6,3,3,5,5,4,3,6,5,5,5,6,220,11c1a5026e72d8d23d85
77018,6,5,3,2,5,1,2,5,5,4,4,5,5,3,3,4,158,96e9c7818ede1184f1c1
77052,3,1,5,1,5,2,4,4,5,4,4,3,4,3,3,3,112,d6568fa257773670f862
77054,4,3,2,1,5,3,1,6,5,3,5,4,3,7,7,4,203,9941a2d9d678b692e6b2
77082,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,64,dd26f2ed6a0afb061b89
77092,2,2,2,2,6,3,4,3,4,2,2,4,3,3,5,4,99,cc6aabf754bc22f46e51
77141,2,2,3,2,5,3,4,3,4,2,2,3,3,3,4,3,63,cc6aabf754bc22f46e51
77179,4,3,5,3,5,2,6,5,5,7,6,3,4,3,6,6,120,90209274d105bb1e5d57
77210,3,2,5,3,5,4,5,5,5,5,4,3,4,5,5,5,87,87dd178f50df8ec51768
77216,3,5,6,2,6,2,2,7,6,6,3,2,3,4,4,6,180,d8dca71fd6874637ff0d
77237,5,4,3,4,5,5,6,4,5,3,4,5,6,4,5,5,90,f2c7ffebaa7d9250d0dc
77260,2,2,3,4,7,3,5,6,6,4,5,4,3,6,5,6,194,a134875e108a7808fb8e
77268,3,3,5,2,4,3,5,3,4,3,5,4,4,5,3,3,217,07766a2eacd70f5f4547
77292,4,3,5,2,6,2,5,6,6,4,4,3,3,6,6,2,87,a134875e108a7808fb8e
77296,6,2,5,4,6,3,7,5,5,5,3,6,5,6,6,5,115,635a4f6658e98eecdb0b
77314,3,2,3,1,5,5,6,7,5,3,6,3,4,6,6,4,163,5dc4d56473e4ac53b868
77329,4,3,3,2,3,4,6,6,6,2,2,6,6,6,7,4,254,5dc4d56473e4ac53b868
77337,7,7,7,5,5,5,7,7,5,7,2,2,5,7,7,5,354,17ffb86c2218f3df5db7
77346,4,4,3,3,4,3,5,5,5,5,3,4,3,5,6,3,99,2df2928ecb1c98cb426e
77355,3,2,2,1,7,1,4,7,7,5,7,7,7,7,4,7,238,3267e30c63b4bd1c2205
77371,1,1,1,1,7,4,7,7,7,7,5,7,7,7,5,7,115,bc4c7c2986ecfb62d63d
77388,5,5,5,3,6,4,7,6,6,4,4,7,6,6,4,6,131,9a986552fba9efccab08
77393,1,1,5,5,5,5,6,6,5,6,7,5,4,7,7,7,483,46b5321fcd45ef46a8e5
77420,4,3,6,2,4,6,6,5,2,4,5,5,2,7,4,5,307,e3a69cbdcbd2701dc00b
77445,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,33,9a986552fba9efccab08
77456,7,7,7,5,7,4,7,7,7,7,7,5,7,7,7,7,175,1f42859346bedeea731e
77462,3,2,3,7,7,7,7,7,7,5,6,2,2,4,5,3,127,16423a5dec5862f4b63c
77489,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,23,9a986552fba9efccab08
77501,1,2,4,5,3,4,6,2,3,2,1,2,3,1,3,2,27,7b372b86c39f3270514a
77513,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,21,9a986552fba9efccab08
77524,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,21,9a986552fba9efccab08
77540,4,4,5,2,7,5,6,6,7,7,5,5,6,6,6,6,106,144384d690abccfb5437
77621,2,2,2,2,4,4,1,3,3,5,2,2,4,4,4,2,80,7bd53527331361fcdde9
77651,7,5,7,5,7,7,7,7,7,5,7,6,7,7,7,7,88,55f660a87f5bb7a72743
77671,6,1,5,1,5,5,2,6,3,3,3,3,4,2,6,4,97,1a7ce6b39b141127d5fe
77700,4,2,2,2,5,5,5,6,5,2,2,2,4,3,5,4,103,1b5d2c00395744fd5521
77697,5,2,3,5,6,5,4,6,6,6,4,5,4,5,4,6,170,21d7802f331a70abf592
77724,5,3,5,6,6,6,5,6,6,6,6,6,6,7,7,6,44,aa3b0013d4a833374eb0
77741,5,5,6,4,7,5,4,7,7,5,6,6,5,7,7,7,114,92bc4acb5f4bc5b74610
77749,6,2,4,1,5,4,2,5,3,3,4,5,3,5,2,2,35,1a7ce6b39b141127d5fe
77799,7,5,7,5,7,7,7,7,7,5,7,7,7,6,7,7,78,55f660a87f5bb7a72743
77828,5,2,5,3,6,3,6,5,4,2,5,4,5,5,5,5,137,6d909acdb9f977627151
77909,4,2,6,2,3,3,6,5,2,4,5,4,3,6,4,3,118,e24cfdc567e3ee409b14
77928,1,1,1,1,1,1,5,1,4,5,1,1,5,3,3,5,23,bc4c7c2986ecfb62d63d
78109,4,2,3,3,5,3,4,3,4,5,5,3,2,3,5,4,149,6106eca228f0c1a5d7e1
78098,7,1,7,7,7,5,7,4,5,7,7,6,7,6,7,7,641,541ecc0ab243e171ea5d
78187,6,4,5,3,2,4,5,4,5,6,4,3,3,3,5,4,85,ea11538b2cac3118d30d
78200,4,1,1,1,7,1,1,7,7,4,4,7,4,4,3,7,107,5375ba34a000434d01c1
78220,3,2,4,2,3,3,6,6,4,3,5,3,6,7,5,4,106,8e9107a26147a2280b8d
78230,1,1,3,1,2,3,4,4,1,5,3,4,3,1,1,2,134,946098a84e25fd32c34d
78268,1,2,5,1,4,2,2,6,3,4,4,6,4,6,4,2,139,37ac3b3fbb8220ccb7a5
78280,1,1,5,5,5,5,5,6,6,1,1,4,4,5,6,6,88,a6a89a429fb5deb60143
78404,3,1,4,1,2,1,3,3,3,5,2,2,1,1,1,1,142,2d0d3753356c5a3a8225
78409,1,1,3,1,4,4,3,3,4,2,2,2,3,7,2,2,132,770e8a9799d756bc4bd2
78475,2,1,2,1,1,2,4,2,1,3,2,1,4,3,2,1,84,f9d26be55da1de63ab45
78585,1,1,4,2,4,1,7,3,5,3,1,1,1,4,2,2,96,7b9a1acea6643e7f6ce0
78667,6,4,7,6,7,7,4,6,6,6,6,6,6,6,7,6,144,bea1580c121fc9ce0b90
78827,4,3,5,4,6,5,5,6,5,5,1,5,5,7,5,5,170,b69b4a5799e20fac1dfa
78848,3,2,3,2,3,2,3,4,4,3,2,3,2,3,4,3,112,435a3301770d6bb405d5
78956,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,60,210074e0433dc17c5933
78945,1,2,3,2,2,2,2,6,4,5,3,5,4,5,3,2,168,37ac3b3fbb8220ccb7a5
79024,2,1,5,1,6,5,1,5,6,1,2,4,4,5,3,5,90,e58207dfe55018de4220
79100,3,3,5,2,4,5,2,5,4,5,4,5,2,3,5,3,79,c69190c1c16f2d223f4d
79198,2,2,3,3,5,4,1,4,4,3,6,5,3,7,6,4,89,959ad05d055cd42dc107
79222,4,2,5,3,5,3,6,5,5,1,4,3,3,3,5,4,113,78859706823ae662a078
79371,4,2,4,3,5,3,5,5,5,4,3,3,6,5,5,4,224,a4d488de676ae54cd0be
79383,3,1,3,2,4,2,4,6,4,2,2,3,3,4,5,3,121,fdb0f65eb21bbba0b592
79432,1,1,2,1,2,1,3,1,2,1,1,2,5,4,6,3,97,4a1482533941026c22c1
79457,5,4,5,5,6,6,4,5,6,4,5,5,6,6,5,5,107,07b58659ee0bf9bb6589
79446,2,1,5,1,4,2,2,5,5,3,4,4,3,2,5,5,196,7f369d0a41519afab2be
79501,2,2,3,1,5,2,5,4,5,3,2,1,5,6,2,4,200,aa913018a9a7bad95d58
79559,1,1,5,1,6,6,1,7,7,6,1,3,7,1,5,7,120,f343be8474dbc8ada506
79566,5,3,4,4,5,5,5,6,5,5,5,4,5,6,6,5,104,925b3673a6e9308d89c3
79590,4,1,1,1,1,1,1,4,5,2,1,1,1,4,4,1,96,3698630db512e9f51682
79773,4,4,6,2,5,4,5,4,4,2,4,3,3,6,6,3,104,e724f9fdfc75a0e56bdf
79925,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,65,c168fc19291373193761
79941,2,2,3,3,6,5,4,6,6,2,4,4,3,3,4,5,113,08b9bdae1e2b541de3b3
74950,4,3,3,2,5,2,4,4,4,5,4,4,4,4,3,4,154,d30ddd5e85bfb0829df1
79983,5,1,4,2,2,2,4,4,4,5,2,2,2,2,2,2,126,d6b3439e0e87cad426f3
80050,2,1,4,1,3,3,5,5,3,1,3,2,1,3,5,1,108,ee301450b226fb0f6b92
80064,4,2,3,3,5,4,1,5,5,2,3,5,5,6,3,3,122,70a42cf3e060c3cca8e6
80123,1,1,3,1,1,1,1,1,1,1,2,3,2,1,1,1,58,d6b3439e0e87cad426f3
80117,5,2,2,2,3,2,3,4,5,5,7,4,4,7,7,3,106,28cd31cb0e36055c81da
80134,6,1,4,1,7,5,7,6,5,6,7,6,3,7,4,3,122,ad7e5c54b7c066f87412
80153,4,2,4,1,4,2,4,5,4,6,3,1,3,4,4,1,118,2a2e4c69aea6f174d68e
80242,6,4,7,2,5,3,6,3,5,4,4,3,5,2,7,3,131,be03f3455378ce347456
80282,4,5,4,1,5,4,4,4,4,4,4,4,4,4,4,4,223,0c868e8ca22b07efc39d
80310,4,4,1,1,7,1,1,7,7,4,1,4,4,7,4,7,100,76845e777904bf4892e7
80401,4,1,7,3,5,5,7,5,5,2,7,6,7,7,7,7,125,0d210c819af888df135d
80431,1,1,7,4,7,7,7,7,7,1,7,7,7,7,7,7,56,0d210c819af888df135d
80496,4,2,4,5,6,5,3,6,6,6,2,5,5,5,5,7,143,9140a5788b90c4ab872b
80571,2,3,6,1,5,3,6,3,3,2,3,3,3,2,3,1,114,e7a061b28ff718e19efb
80600,1,1,4,1,1,1,1,7,1,1,1,1,1,1,1,1,53,1531c8101d91ff3cc2f9
80628,2,2,4,2,4,3,2,5,4,5,3,3,5,5,4,4,126,b22896ed002a969dd508
80632,6,1,1,1,3,2,5,5,5,3,1,5,2,6,6,3,123,3397ee4601afe3baf761
80674,4,3,2,1,6,2,6,5,5,4,3,3,4,3,5,5,100,85394033d54f5b778b5a
80798,3,2,5,4,3,3,6,6,4,5,4,5,5,6,3,5,216,590a3111051480e29005
80853,4,4,3,4,4,3,4,3,3,4,3,3,4,3,4,4,91,0c868e8ca22b07efc39d
80899,4,5,6,2,5,5,5,5,5,6,5,5,5,3,5,4,92,1a20358f15647b55ef53
81065,4,3,4,3,7,3,6,6,6,4,4,5,4,6,5,6,106,74bd217cc9e37c428f61
81165,1,1,2,2,3,2,3,4,3,1,2,2,2,2,3,2,114,6f755a2e039a472b0600
81228,3,3,2,4,5,2,5,5,5,4,3,3,4,6,6,5,83,314d34aa6d2f3a8e5452
81238,,,,,,,,,,,,,,,,,17,28a25e0fb210850cc93b
81330,7,2,4,1,5,3,5,6,4,3,3,1,1,2,6,3,115,4fd6443965af75ac06c3
81370,4,3,4,2,4,4,2,4,5,5,4,3,3,5,5,4,120,beca7c05947220c73123
81392,4,1,1,1,7,4,5,3,4,2,3,4,5,4,7,4,62,d1cc137f2fe81aa7a3c8
81476,6,4,7,4,7,5,3,7,7,4,6,7,2,6,7,7,521,99b0f09ed6fecfcdcda8
81590,2,2,3,3,4,3,2,5,4,3,3,4,3,4,4,3,105,ae7c4da0839cce80ff0c
81620,4,2,6,5,6,4,6,6,6,5,4,5,4,4,4,5,123,6d88b6921235cce036c3
81630,3,1,5,1,2,2,5,6,4,2,3,1,3,3,4,2,82,a0040f5af92248d8bc38
81660,2,1,3,1,4,2,1,5,4,5,3,2,2,5,3,3,90,9a6a67857787b033d037
81745,2,2,2,2,3,4,3,6,3,6,2,2,3,3,4,3,111,b58196565ed86feacd97
81744,5,5,6,6,6,6,7,6,6,6,6,7,6,7,7,6,145,4708bd72c85d89cef582
81750,5,2,5,3,6,6,6,5,5,3,5,3,4,6,7,4,119,64a981a48b63385cfc7b
81778,1,1,3,3,4,2,5,5,3,4,3,2,3,3,3,2,134,c2cf1a918fe14050a382
81805,6,3,5,3,6,4,7,6,6,3,3,3,5,5,7,4,116,5a0411371df7b2029d25
81879,2,3,5,4,5,5,6,6,3,4,6,1,1,3,5,3,247,663ff1395ba2e3c0e05f
82018,4,3,3,2,5,3,5,5,5,4,3,5,4,4,4,3,140,2eb55b972be9cf9239f9
82029,3,2,4,2,4,3,4,5,5,3,3,3,2,6,3,2,110,1c675f43a27f7560889d
82179,6,2,3,4,6,4,3,5,6,7,5,4,4,4,5,6,107,f381d70c347cb88c06dd
82209,3,1,5,3,5,5,4,3,5,3,3,4,5,6,6,5,132,31a5629cd52fac6faeeb
82261,2,2,4,2,3,3,2,5,4,2,2,4,3,5,5,3,131,b8a36cb624fa1c260487
82329,2,1,3,3,2,1,5,5,5,2,4,5,4,5,3,3,111,18675c09ce7735435ab1
82365,1,1,1,1,1,1,2,2,1,7,1,1,1,1,1,1,92,1d8c801fb7bfa34aef5c
82375,2,2,4,1,1,2,3,2,4,5,5,6,4,4,5,4,202,3c43a7d0310bd2e751cc
82403,3,1,2,1,6,1,3,5,5,1,2,4,2,1,1,2,104,7ae5625d42191f31d9d7
82427,3,2,5,1,6,3,5,4,3,1,1,2,7,6,4,3,211,9411d8300fd1360145a6
82438,2,2,7,3,3,2,6,7,4,3,6,6,2,4,6,5,112,5da9428c243feab5a841
82491,4,3,5,4,5,5,5,6,5,6,5,4,4,3,5,4,112,b58dc21fe5af70c6207b
82506,5,2,5,2,5,3,6,5,5,6,5,3,4,6,5,5,156,da10c15eeab27ca1ae4d
82586,5,1,2,1,7,3,3,5,5,2,5,5,5,5,5,5,182,9b77791a4f403dc610ef
82628,4,1,5,1,5,2,7,7,4,2,1,2,3,5,2,5,82,d5f00b8037b9b7aff883
82665,3,2,4,2,5,3,4,5,6,5,4,3,4,3,3,2,202,37e6d418ae3ab4f36c84
82734,5,2,5,3,5,4,7,4,6,6,3,2,6,6,5,3,100,23252ac8a8ca3766c942
82747,3,2,3,2,3,4,2,5,4,3,3,3,4,5,4,3,150,c2041382dc154058f174
82841,,,,,,,,,,,,,,,,,12,8af0883e9630a9f4a6bb
82803,3,2,3,3,5,3,5,4,5,4,4,2,4,3,4,3,931,653271fabeb5e4c6071c
82860,5,3,3,2,4,3,4,5,4,5,4,4,3,5,3,3,95,aacb13e57df9c6b706e1
82962,2,2,4,2,5,4,3,5,6,2,3,6,6,4,3,6,104,1e4edc4f4a4bb8deda96
82968,5,3,5,5,5,6,6,6,5,6,6,6,6,7,6,6,72,9f34341fdb2dd6930022
82985,7,3,5,3,7,6,6,7,6,4,2,7,5,7,7,6,123,b2cb9928c63dc7bbc00c
83041,2,1,2,1,5,3,6,6,6,4,5,3,3,5,6,3,123,f7cc47312c750f006b0a
83235,2,1,2,2,2,3,4,6,3,3,5,3,5,6,7,5,107,0378ea69ff840052501e
83248,5,2,3,3,6,3,4,6,6,2,5,5,5,6,6,5,139,fd7c1710a195f34ea11c
83251,4,2,3,1,3,1,4,2,4,1,3,2,4,3,6,3,124,89025b760cd86b085b8b
83376,5,3,6,1,5,2,7,6,5,3,5,5,4,5,5,3,132,c1b389f82503c430bc6c
83620,3,2,4,2,3,4,6,4,4,1,2,4,4,4,4,4,132,fcd753ff221f435fc352
83645,5,4,5,3,6,5,7,7,5,5,5,4,6,6,7,3,91,f9d474ef69311b50f061
83827,4,2,3,5,6,4,5,7,5,5,6,6,5,5,6,5,155,68809b7c2424513b8aae
83858,2,1,3,1,5,2,5,6,5,3,2,4,2,5,4,4,138,b654d2e387d8d5f8e13a
