gameid,person,condition,avg_user_choices,avg_bot_choices,gender,age,device
83572,4dc7826a88077197ff17,commons,0.5,0.5,,,
83573,4385b689cd62c33684fd,barn,0.59999999999999998,0.5,,,
83574,3667900e82f8a69e1534,commons,0.29999999999999999,0.45000000000000001,,,
83579,dc1a6b42d84b11697a25,barn,0.10000000000000001,0.5,,,
83581,b347b89d683d4d7678e1,leanCommons,0.29999999999999999,0.59999999999999998,,,
83588,6f3f8e004d8b9e450df3,leanCommons,0.80000000000000004,0.40000000000000002,,,
83590,fa187be2420c5a70ce9e,leanCommons,0.40000000000000002,0.65000000000000002,,,
83591,96164e0735874286ba17,leanCommons,0.5,0.55000000000000004,,,
83596,b016445e0a520b0bdf2f,leanBarn,0.20000000000000001,0.40000000000000002,,,
83599,490a4da477fa01ca1bd3,leanCommons,1.0,0.40000000000000002,,,
83600,e8cab0b751d8e8409144,commons,0.29999999999999999,0.65000000000000002,,,
83603,b1fcdd1269fbb6d00b2b,leanBarn,0.5,0.55000000000000004,,,
83608,60b69aea1e519958d2b4,barn,0.5,0.65000000000000002,,,
83610,423d7f36a918c4d2b5d2,barn,0.59999999999999998,0.5,,,
83613,3af4825d9c19267fbb4d,leanCommons,0.40000000000000002,0.69999999999999996,,,
83627,11a41d8092fd76d4b175,commons,1.0,0.65000000000000002,,,
83640,da5b9a0eb089a71bc8b7,leanCommons,0.80000000000000004,0.34999999999999998,,,
83642,9d16e4a5a4aaf01fcc64,commons,0.90000000000000002,0.40000000000000002,,,
83643,8be0e5d75727790a9c03,commons,0.80000000000000004,0.5,,,
83650,cb1120b53b42e4240dfc,leanCommons,1.0,0.45000000000000001,,,
83654,ffb364d564736f62def8,commons,1.0,0.34999999999999998,,,
83657,dea58e5035eeda1c3190,leanCommons,0.59999999999999998,0.34999999999999998,,,
83659,e75044c3e3512305ec2d,leanCommons,0.40000000000000002,0.5,,,
83662,8cfa85845d043c651cef,leanCommons,1.0,0.40000000000000002,,,
83665,6db1f233497d38671223,commons,0.0,0.5,,,
83669,cdaadb373c001e74b7b5,barn,0.5,0.59999999999999998,,,
83673,d056851c3fafbaf36aea,commons,0.59999999999999998,0.75,,,
83676,bc0ae9d7325554b8a05e,leanCommons,0.29999999999999999,0.80000000000000004,,,
83677,fb2ee946cfd777bdb4aa,leanBarn,0.59999999999999998,0.59999999999999998,,,
83680,3d3ec427f7ca31326b01,leanBarn,0.55555555555555558,0.5,,,
83681,a9f8e61e1eb245473045,leanBarn,0.40000000000000002,0.45000000000000001,,,
83685,050d40572978e2f765e0,leanCommons,0.90000000000000002,0.45000000000000001,,,
83686,09dceb004361d6e10927,leanCommons,1.0,0.45000000000000001,,,
83692,0e6cf66135959b7a158f,barn,0.0,0.65000000000000002,,,
83695,0e64ced4d857f6c90e3e,barn,0.0,0.5,,,
83696,d741ad4d0a9d8449f4b0,commons,0.90000000000000002,0.59999999999999998,,,
83698,cba682e9fa6cdce4487d,leanCommons,0.59999999999999998,0.45000000000000001,,,
83756,2abb1709a3985229967a,commons,0.5,0.55000000000000004,,,
83757,7df4ef374fcf35235752,leanCommons,0.80000000000000004,0.40000000000000002,,,
83768,958ff5eaf1edddf40cef,barn,0.29999999999999999,0.5,,,
83806,0de6b88d5daf9b1db903,commons,0.69999999999999996,0.55000000000000004,,,
83816,4d632a43dc06857ef0db,commons,0.40000000000000002,0.29999999999999999,,,
83822,fc5dbbb4c5e984eb7db3,leanBarn,0.80000000000000004,0.5,,,
83829,0150f65b0fd4b61c3b8e,commons,0.59999999999999998,0.34999999999999998,,,
83852,520e4d997f69b5e2ed5c,leanBarn,0.59999999999999998,0.59999999999999998,,,
83857,ff02acb53eb8b4dd44e7,commons,0.40000000000000002,0.29999999999999999,,,
83871,de7350304c3d84c84c46,leanBarn,0.0,0.59999999999999998,,,
83873,5829cab9350a629baa15,barn,0.29999999999999999,0.34999999999999998,,,
83876,b5413cc7181a75a95838,barn,0.40000000000000002,0.45000000000000001,,,
83878,2c884f1c1c39956b8757,leanCommons,0.59999999999999998,0.34999999999999998,,,
83881,363af715b8c450a7adb8,commons,0.80000000000000004,0.59999999999999998,,,
83883,f6f64ec8016b4210044a,barn,0.5,0.34999999999999998,,,
83891,2e1a61214d8c239a1eb8,barn,0.59999999999999998,0.65000000000000002,,,
83899,db57bb63508a245396b0,leanBarn,0.29999999999999999,0.75,,,
83900,477516fdd9e49ec45d73,leanBarn,0.5,0.45000000000000001,,,
83906,de688e71be3b5cbbe8df,commons,0.90000000000000002,0.55000000000000004,,,
83913,3fc7ab3c4ac130420e36,commons,0.69999999999999996,0.34999999999999998,,,
83915,c2300203c61aab28b0ab,commons,1.0,0.55000000000000004,,,
83922,b76e796242390c8c8ec8,barn,0.5,0.45000000000000001,,,
83923,1ab875de5b8b4e01a3ca,leanCommons,0.80000000000000004,0.59999999999999998,,,
83934,de8e86c4348f7093744c,leanCommons,0.40000000000000002,0.55000000000000004,,,
83949,960037f85de185c26fd0,leanCommons,0.80000000000000004,0.20000000000000001,,,
83964,660c151f2c34ddc53900,barn,0.20000000000000001,0.69999999999999996,,,
83967,a75f6723018d26b1f6a1,barn,1.0,0.59999999999999998,,,
83970,ae5b5f5853eaba480e00,leanBarn,0.69999999999999996,0.55000000000000004,,,
83971,3e969ec19e35c829719a,leanCommons,0.80000000000000004,0.5,,,
83979,9c27dfcfd87550dcc17a,commons,1.0,0.59999999999999998,,,
83993,8b3342c5763b122274e4,barn,0.0,0.59999999999999998,,,
83996,0034f1fcd84eb01af55a,commons,0.5,0.5,,,
84008,4c67d89e88daf1f54d88,commons,0.40000000000000002,0.40000000000000002,,,
84015,78e9689d24e443664ba4,leanBarn,0.29999999999999999,0.45000000000000001,,,
84018,10da8a51bb05974b6cc5,leanCommons,0.5,0.65000000000000002,,,
84023,ab05e70382ba83e560a7,barn,0.0,0.65000000000000002,,,
84027,2821b8fe8ccae70f3cf3,leanCommons,1.0,0.65000000000000002,,,
84037,2641034d9b93574516f7,commons,0.90000000000000002,0.59999999999999998,,,
84044,0a3c339493a9d456d38a,barn,0.5,0.5,,,
84050,2ec38b9b3d93dc8a1d7a,leanBarn,0.59999999999999998,0.34999999999999998,,,
84051,872ea5524e422530f4cf,leanCommons,0.20000000000000001,0.40000000000000002,,,
84058,4f41abf1f72ea043137d,leanCommons,0.29999999999999999,0.75,,,
84061,e8251cbd25198d9e7771,leanBarn,0.40000000000000002,0.59999999999999998,,,
84062,0f450950329f078837d3,leanCommons,0.69999999999999996,0.40000000000000002,,,
84078,23dae846c9320c3a45ae,barn,0.29999999999999999,0.29999999999999999,,,
84084,f8ad1f9b4b27674251e4,barn,0.40000000000000002,0.45000000000000001,,,
84093,6cff42228d31d06dd8f4,barn,0.69999999999999996,0.45000000000000001,,,
84096,29b4536cdd21826ce261,leanBarn,0.10000000000000001,0.5,,,
84107,380c0f454dc8abb218f4,leanBarn,0.59999999999999998,0.45000000000000001,,,
84109,c7521367217f8d79db31,leanCommons,1.0,0.40000000000000002,,,
84111,abbef88d665dc809fc50,barn,0.0,0.40000000000000002,,,
84123,91f5cff0ae214234502a,leanBarn,0.69999999999999996,0.29999999999999999,,,
84132,7aa99ff464f1c840d024,leanBarn,0.80000000000000004,0.45000000000000001,,,
84135,72c815018dc413603706,leanCommons,0.59999999999999998,0.5,,,
84138,e923daae3eb0b6beb21e,leanCommons,0.59999999999999998,0.59999999999999998,,,
84139,ba1b85e12e706467caf4,leanCommons,0.59999999999999998,0.80000000000000004,,,
84144,0b3c4fd01e0494862c9c,barn,0.59999999999999998,0.34999999999999998,,,
84149,2516f86f8b5ad739647a,leanCommons,0.80000000000000004,0.5,,,
84154,6a40a904ff54dbca1e18,barn,0.40000000000000002,0.45000000000000001,,,
84161,beb4939611b1a2e4632b,leanCommons,0.40000000000000002,0.40000000000000002,,,
84166,75f4b89e77ae6cb34819,leanBarn,0.5,0.59999999999999998,,,
84169,9a19d087b54c343e1eff,barn,0.0,0.55000000000000004,,,
84177,bff954f477f170d075c8,leanBarn,0.40000000000000002,0.5,,,
84178,8564efc681dd0eacb3aa,leanCommons,0.5,0.45000000000000001,,,
84180,926ffc3c124021190f28,barn,0.29999999999999999,0.45000000000000001,,,
84186,0dfa7a4c5fe88e9a201d,barn,0.69999999999999996,0.25,,,
84188,4deb2b8254520d31ce49,commons,0.29999999999999999,0.55000000000000004,,,
84189,83e5e8d09609e462f220,commons,1.0,0.5,,,
84194,9127d3261a66f221c662,leanBarn,0.29999999999999999,0.45000000000000001,,,
84202,58dcf34260f7d69ebc48,barn,0.59999999999999998,0.34999999999999998,,,
84203,d1c496b2bba28e0152f4,leanCommons,0.69999999999999996,0.65000000000000002,,,
84210,3db7cd28963367025679,leanBarn,0.40000000000000002,0.34999999999999998,,,
84214,67b8ff11d288f627e095,leanBarn,0.10000000000000001,0.59999999999999998,,,
84222,05c9a58498c06a9f8071,leanCommons,0.59999999999999998,0.69999999999999996,,,
84231,4f57b51d42ed9f45eb74,barn,0.69999999999999996,0.65000000000000002,,,
84236,5adc9a53f291de9191bf,leanBarn,0.90000000000000002,0.59999999999999998,,,
84237,4e6888952bffe893185b,barn,0.0,0.59999999999999998,,,
84241,483239c265dcd7675868,commons,0.20000000000000001,0.75,,,
84249,087da8dd94c0bce2da05,commons,0.59999999999999998,0.55000000000000004,,,
84251,de938df5234724224eff,leanCommons,0.59999999999999998,0.45000000000000001,,,
84255,4cde85f740e1254528f3,leanCommons,0.29999999999999999,0.34999999999999998,,,
84256,530a14001f902dc0ddbe,commons,0.29999999999999999,0.40000000000000002,,,
84273,ff9cbd81297cd1c4940f,commons,0.59999999999999998,0.40000000000000002,,,
84278,70cadf955fb947436187,commons,0.5,0.5,,,
84281,0dbc6db3f3653383a554,commons,1.0,0.59999999999999998,,,
84283,24dec317ee3298c145a5,leanBarn,0.20000000000000001,0.55000000000000004,,,
84290,c4b2b306d4af716017fb,leanCommons,0.20000000000000001,0.40000000000000002,,,
84292,01db1ed05608e6a4dd53,leanCommons,1.0,0.69999999999999996,,,
84300,fa518458195d55356195,barn,0.59999999999999998,0.55000000000000004,,,
84303,c0740debce661d31d3cb,commons,0.40000000000000002,0.65000000000000002,,,
84311,c35c32af01ceb1875a31,leanCommons,0.69999999999999996,0.59999999999999998,,,
84313,1469a1659f3a6131b787,leanBarn,0.40000000000000002,0.5,,,
84341,f67b1e08259f7be96e08,barn,0.10000000000000001,0.55000000000000004,,,
84351,8d87fbdc743bea7e3ba0,leanBarn,0.29999999999999999,0.65000000000000002,,,
84355,2603ab8ee413f75d517e,leanBarn,0.59999999999999998,0.55000000000000004,,,
84358,e4ce38e779c571fc173c,barn,0.40000000000000002,0.40000000000000002,,,
84367,ab22df1df6652e348178,leanBarn,0.5,0.5,,,
84374,d4981d430f6034c81287,commons,0.59999999999999998,0.65000000000000002,,,
84375,acb666678beada790af8,leanCommons,0.29999999999999999,0.55000000000000004,,,
84377,9a92af98e9eec8877b43,barn,0.5,0.5,,,
84382,62b07a46d5ad648916eb,barn,0.5,0.5,,,
84386,747ea589954589a87ec7,leanBarn,0.59999999999999998,0.25,,,
84393,9566de9441e25b82e607,commons,0.59999999999999998,0.45000000000000001,,,
84394,ec647591719b674408f5,barn,0.0,0.59999999999999998,,,
84396,c39c28944859612d1281,commons,1.0,0.5,,,
84405,8e7f89ea1e6a855580c3,leanBarn,0.59999999999999998,0.45000000000000001,,,
84408,0c73fa4325ef80311bd9,leanCommons,0.69999999999999996,0.69999999999999996,,,
84413,6e39ac048c3fb9796845,leanCommons,0.59999999999999998,0.40000000000000002,,,
84415,4ec7566d60689f1b7fcd,barn,0.80000000000000004,0.40000000000000002,,,
84416,bdcfe4c4a90d3117364a,barn,0.29999999999999999,0.5,,,
84421,5e8bef9bf6d7e44a79ef,commons,0.20000000000000001,0.45000000000000001,,,
84424,4ea0cad42e6cf2e58e66,leanBarn,1.0,0.59999999999999998,,,
84429,0420dbc9caa8e0c362c4,leanCommons,0.59999999999999998,0.80000000000000004,,,
84431,03c18cea0d5f4f83860c,leanBarn,0.69999999999999996,0.5,,,
84432,dba77d5a464714ea1960,barn,0.59999999999999998,0.40000000000000002,,,
84445,00bd6fa4e9138b956838,barn,0.0,0.40000000000000002,,,
84446,ba3bac3f68be38291099,leanCommons,0.5,0.55000000000000004,,,
84448,0d61ec728912e3b1dc0a,commons,0.80000000000000004,0.5,,,
84459,11c457d6f4391058dd83,barn,0.59999999999999998,0.55000000000000004,,,
84463,8d3032b628b643d845c5,commons,0.59999999999999998,0.55000000000000004,,,
84472,a29c5331ee6d81ccdca1,leanBarn,0.10000000000000001,0.59999999999999998,,,
84475,4cf211cacac7d2b3fec5,leanBarn,0.29999999999999999,0.84999999999999998,,,
84477,a328cdab0aed66ec3a6c,leanCommons,0.90000000000000002,0.59999999999999998,,,
84478,2467189bb0e4b2dbd40d,barn,0.29999999999999999,0.40000000000000002,,,
84485,ea9ddb575a08733d36c1,barn,0.20000000000000001,0.45000000000000001,,,
84491,a72f00a866b3b659b16a,commons,0.40000000000000002,0.59999999999999998,,,
84497,a9983ad165bb9b84df0c,commons,1.0,0.34999999999999998,,,
84500,b791132845bbc7eb642e,leanCommons,0.29999999999999999,0.29999999999999999,,,
84501,11cbb66bba5040c0ca47,leanBarn,0.80000000000000004,0.69999999999999996,,,
84515,2bffa24d53633394dc69,leanBarn,0.5,0.55000000000000004,,,
84517,e408a3c211fb7e54ad8d,commons,1.0,0.40000000000000002,,,
84526,11b3a31b0fe532a92a8a,commons,0.5,0.65000000000000002,,,
84529,893fea9d1d0fd2b2373b,leanBarn,0.5,0.45000000000000001,,,
84553,af69d9d455f1b9256be3,barn,0.40000000000000002,0.5,,,
84554,d39ef07453327557382f,commons,1.0,0.29999999999999999,,,
84555,33d9e67397dee1445383,commons,0.69999999999999996,0.40000000000000002,,,
84564,246cb078b657c9f9c735,leanCommons,0.59999999999999998,0.55000000000000004,,,
84566,44d3a62e243e59a1b316,barn,0.0,0.55000000000000004,,,
84568,bf0f598f07d02302dcc7,barn,1.0,0.75,,,
84571,226e03c2b9633e186a8c,barn,1.0,0.65000000000000002,,,
84577,27ef830c545ab7a274ef,leanBarn,0.59999999999999998,0.34999999999999998,,,
84579,cfb74eb5eca1bbea2015,barn,0.40000000000000002,0.40000000000000002,,,
84583,72f1921c516790dddf68,leanBarn,0.5,0.40000000000000002,,,
84591,6fb692b1ea9911323b24,leanCommons,0.5,0.59999999999999998,,,
84605,a636f58e838442cc5945,barn,0.20000000000000001,0.29999999999999999,,,
84617,3e2f8eef659b6b8c8629,leanBarn,0.69999999999999996,0.34999999999999998,,,
84626,25abd281986c98361f00,leanCommons,1.0,0.40000000000000002,,,
84629,77603102bc9976f5ac19,commons,1.0,0.45000000000000001,,,
84638,a24123d8e3a40a407143,commons,0.69999999999999996,0.45000000000000001,,,
84641,a75c44cadfd9ffdd357b,leanBarn,0.90000000000000002,0.65000000000000002,,,
84676,4e4ae47ab4f20760e422,barn,0.40000000000000002,0.40000000000000002,,,
84679,17647c39da0cf4f14ff7,barn,0.29999999999999999,0.40000000000000002,,,
84682,2249296f345a2cbbc147,commons,1.0,0.40000000000000002,,,
84702,dc404f13010ab02bea1f,leanBarn,0.5,0.45000000000000001,,,
84725,842ebd0de5faf6360b2e,leanBarn,0.5,0.45000000000000001,,,
84726,f61a1349a4c833bdadea,leanCommons,1.0,0.5,,,
84733,708daeed499c7e73a5b7,barn,0.0,0.65000000000000002,,,
84755,080e4760054c015405d0,leanCommons,0.5,0.40000000000000002,,,
84766,7d6a1c817c4ca6ca7b4d,leanCommons,0.5,0.45000000000000001,,,
84779,0d3a25006fbb40affd3f,commons,0.29999999999999999,0.20000000000000001,,,
84791,4dc0e9bb4036c3c74a2a,leanBarn,0.40000000000000002,0.65000000000000002,,,
84796,98d7078206045a812d85,barn,0.0,0.5,,,
84810,ff65e2230a46b83b25aa,leanCommons,1.0,0.69999999999999996,,,
84830,fef898618565431a3010,leanBarn,0.40000000000000002,0.29999999999999999,,,
84832,b7d4ed87f428db127a9f,leanCommons,0.69999999999999996,0.69999999999999996,,,
84835,deaf5d4c746f95c845ce,leanBarn,0.5,0.5,,,
84838,1b5461d7c23232e56bc2,commons,0.80000000000000004,0.5,,,
84841,42f4032d53c3456fb15c,barn,0.59999999999999998,0.69999999999999996,,,
84846,1a73620fb69852ff49f6,leanCommons,0.59999999999999998,0.40000000000000002,,,
84863,4e72a4df5789e38d2897,leanBarn,0.59999999999999998,0.40000000000000002,,,
84867,9f0d3089777c23490cb3,barn,0.0,0.59999999999999998,,,
84879,e3b31a90115cb4d60bb9,leanCommons,0.40000000000000002,0.5,,,
84907,2162d26d695105ae68b1,commons,0.29999999999999999,0.5,,,
84908,032ce84b99438b787c46,leanBarn,1.0,0.75,,,
84917,66824ee1c40f07e98b50,barn,0.0,0.25,,,
84919,0f20abeed473e0344572,commons,0.59999999999999998,0.59999999999999998,,,
84921,d13ec52514a9113ccbd0,leanCommons,1.0,0.34999999999999998,,,
84929,0c0f75bdaaf6e5f069bf,commons,0.5,0.34999999999999998,,,
84931,e1684de3b0f28896943b,leanBarn,0.10000000000000001,0.55000000000000004,,,
84942,5debd6f21800efec4acc,leanCommons,0.5,0.5,,,
84971,7768e4e5305010177603,barn,0.5,0.40000000000000002,,,
84981,68d4ba325b38b9661249,leanBarn,0.40000000000000002,0.5,,,
84984,9faf691c862eb9183247,leanBarn,0.59999999999999998,0.59999999999999998,,,
85002,e74694700912f1f301f9,leanBarn,0.20000000000000001,0.5,,,
85021,1d01df51c2fd3d6284bb,barn,0.0,0.40000000000000002,,,
85022,f809b789fa55eb4c2afa,leanBarn,0.40000000000000002,0.45000000000000001,,,
85023,eee6e9119636d41d40fe,barn,0.0,0.5,,,
85037,5c2e29c58f8b7369c935,leanBarn,0.59999999999999998,0.45000000000000001,,,
85045,d74143ca00f19754191d,barn,0.20000000000000001,0.5,,,
85054,1cf8cf4c6e70dc252bfb,commons,0.59999999999999998,0.5,,,
85065,d206cc3cf07249e580b4,commons,1.0,0.45000000000000001,,,
85067,43bc1b86d5ab11ebbc6d,barn,0.59999999999999998,0.65000000000000002,,,
85068,425da3e8e1e07009ae80,barn,0.20000000000000001,0.45000000000000001,,,
85070,dd8865cd9af2f9731f2f,commons,1.0,0.65000000000000002,,,
85089,885222a00fbe92519ddb,leanBarn,1.0,0.59999999999999998,,,
85093,058c0cdd9fcb37c4ff22,leanBarn,0.5,0.59999999999999998,,,
85096,696d24b501792fdcb7e9,commons,0.90000000000000002,0.40000000000000002,,,
85101,3da70285cb397a0f7ad3,barn,0.10000000000000001,0.59999999999999998,,,
85119,ff28af27a51a656e73e4,commons,0.69999999999999996,0.45000000000000001,,,
85122,d4424c623dbb88b1b011,leanBarn,0.69999999999999996,0.40000000000000002,,,
85124,796a66e4f993366a3834,leanBarn,0.0,0.59999999999999998,,,
85131,1f6ea60f3741e7806b92,commons,0.29999999999999999,0.40000000000000002,,,
85140,705b2098bdbf0b1917a9,barn,0.5,0.34999999999999998,,,
85141,cfc8f6a7b507fdf15bd2,commons,0.5,0.45000000000000001,,,
85156,dc882b4010d222617cf5,leanCommons,0.40000000000000002,0.34999999999999998,,,
85158,fdd36ae902c11444a166,leanBarn,0.20000000000000001,0.59999999999999998,,,
85166,57d6cf8afffd7c6beb5d,commons,0.20000000000000001,0.25,,,
85170,0e42fc7faaf53b60c15e,leanBarn,0.59999999999999998,0.34999999999999998,,,
85174,d6ffd94a6a44571a250c,leanCommons,0.69999999999999996,0.45000000000000001,,,
85183,4d0248c15936d35059e5,leanBarn,0.40000000000000002,0.45000000000000001,,,
85193,7c52234a25656e4bbea5,leanCommons,0.59999999999999998,0.34999999999999998,,,
85194,f460d4a73fd3c5ce3fc5,barn,0.0,0.45000000000000001,,,
85195,d1c07eb725fb880850db,leanCommons,0.69999999999999996,0.40000000000000002,,,
85198,511b26fbba02786143c2,barn,0.5,0.5,,,
85200,fdb0348a89a89badf563,commons,0.69999999999999996,0.5,,,
85204,3dbb6a9120822ad2fe40,leanCommons,0.0,0.55000000000000004,,,
85207,5e9f272f726d7defc74b,leanBarn,0.80000000000000004,0.55000000000000004,,,
85220,5078d95d36b7be866cc2,commons,0.59999999999999998,0.40000000000000002,,,
85224,9eb55e969fcb403eac3d,leanCommons,0.59999999999999998,0.69999999999999996,,,
85226,bbdd38ba4ddb3faf0e79,leanBarn,0.5,0.34999999999999998,,,
85229,eef4f2d0e4a7731d8f35,commons,0.59999999999999998,0.80000000000000004,,,
85230,263adc149d76f6e0b83d,barn,0.40000000000000002,0.55000000000000004,,,
85234,a990175302fa2cc39fb1,barn,0.90000000000000002,0.55000000000000004,,,
85243,2e527d7e7348deea30d3,leanBarn,0.0,0.5,,,
85248,5c553c4979edcddb72a9,barn,0.90000000000000002,0.45000000000000001,,,
85250,35483baaca740df53fb9,barn,0.10000000000000001,0.40000000000000002,,,
85256,bdbbbd35dbea2807051c,leanBarn,0.69999999999999996,0.45000000000000001,,,
85265,e603924e085fa34a2d24,leanBarn,0.0,0.65000000000000002,,,
85266,bcb21cab232a4802a9ac,commons,0.90000000000000002,0.5,,,
85267,2d15fb7f83f924b896ba,leanCommons,0.10000000000000001,0.45000000000000001,,,
85271,3c461798e6f1e126cffb,barn,1.0,0.34999999999999998,,,
85276,df10aefbad502c7fb113,commons,0.40000000000000002,0.34999999999999998,,,
85278,4d3a2f96576d1fa8a1c1,barn,0.29999999999999999,0.25,,,
85279,63bfb847b3e9a3f8bb25,commons,1.0,0.5,,,
85282,c3e99c7ab0c5cd1c5141,commons,1.0,0.5,,,
85291,782aeb29d84835c83180,leanCommons,0.5,0.5,,,
85298,ad5cdf9c61ad8ea24a89,leanBarn,1.0,0.5,,,
85303,f25135794832f1a51470,leanBarn,1.0,0.69999999999999996,,,
85316,d9ec450ca0ed5abf154b,leanCommons,0.90000000000000002,0.69999999999999996,,,
85337,e8c4d848e3fd10542a12,barn,0.59999999999999998,0.65000000000000002,,,
85382,bcede46d0eb1d79ed30a,commons,0.69999999999999996,0.45000000000000001,,,
85388,f66e98af58865d0a934b,leanCommons,0.40000000000000002,0.45000000000000001,,,
85400,b7e074f20b2bc18bcd27,leanBarn,0.29999999999999999,0.29999999999999999,,,
85406,ee2c201daf98e55831d7,leanCommons,0.69999999999999996,0.45000000000000001,,,
85416,0091bb2e9616fb9992e4,commons,0.80000000000000004,0.69999999999999996,,,
85423,703ccc4509ae7eb4a115,barn,0.69999999999999996,0.29999999999999999,,,
85428,263b0c7709edfa4790e0,barn,0.5,0.40000000000000002,,,
85430,82dfa34994877e630b78,barn,0.40000000000000002,0.59999999999999998,,,
85454,52d1f456bed9993b52c0,barn,0.40000000000000002,0.5,,,
85456,7c45c7e9e5020fd9b1f3,leanCommons,0.59999999999999998,0.5,,,
85489,fe473a918b3bf42a58a5,leanCommons,0.5,0.45000000000000001,,,
85492,d92e63052eb63373000d,commons,0.80000000000000004,0.40000000000000002,,,
85494,a51c707b21fc8a20b788,commons,0.59999999999999998,0.5,,,
85501,14705e9ca2b054f1ab94,commons,0.69999999999999996,0.59999999999999998,,,
85502,e4606b12bb062edb058b,barn,0.5,0.80000000000000004,,,
85510,af10d8383e14092fffdc,leanCommons,0.69999999999999996,0.59999999999999998,,,
85512,02d4a3605d262e206967,commons,0.90000000000000002,0.40000000000000002,,,
85538,67620cbffe1e0a097c91,leanBarn,0.59999999999999998,0.40000000000000002,,,
85540,d0065513a7bc5d23cf52,barn,0.59999999999999998,0.5,,,
85544,61513dc9768df3cf93c8,barn,0.5,0.55000000000000004,,,
85550,5b362bf8f571cf191ee3,barn,0.40000000000000002,0.59999999999999998,,,
85552,86fc136c7a46c64e8edd,barn,0.40000000000000002,0.55000000000000004,,,
85554,97372aef3a8b4f89e0f6,leanCommons,0.5,0.45000000000000001,,,
85560,46d17e171ff8c969ef69,leanBarn,0.5,0.34999999999999998,,,
85565,b16b6ace8fa094112e11,commons,1.0,0.55000000000000004,,,
85567,21f318b259fa2ae454e3,leanCommons,0.59999999999999998,0.29999999999999999,,,
85568,cc9b7a89bdbcde178311,barn,0.5,0.45000000000000001,,,
85571,86a4e2aca0bc29b32d0d,leanCommons,0.0,0.5,,,
85572,356b84272f681ac53e4c,commons,0.69999999999999996,0.45000000000000001,,,
85584,60758d96546960ecf81f,barn,0.69999999999999996,0.34999999999999998,,,
85586,6b00950298727cd54eb3,leanBarn,0.5,0.40000000000000002,,,
85599,e054a1a9e4163fe19251,leanCommons,0.59999999999999998,0.5,,,
85604,4f348980b78c1bf74f20,leanBarn,0.0,0.65000000000000002,,,
85616,aecc08a5d7f81978829c,barn,0.20000000000000001,0.59999999999999998,,,
85627,073e0d696f4d7905c349,leanBarn,0.10000000000000001,0.45000000000000001,,,
85635,47cc369dd7034b63bf38,leanBarn,0.59999999999999998,0.55000000000000004,,,
85637,968825fa378b2065ac3e,commons,0.69999999999999996,0.55000000000000004,,,
85647,ec78a6f89f40237f586c,leanCommons,0.5,0.40000000000000002,,,
85654,b801e3bb2b74c640271a,leanCommons,0.10000000000000001,0.55000000000000004,,,
85661,66362b65fa42e5f30931,leanCommons,0.59999999999999998,0.5,,,
85663,c62b7ba25efc56971d19,commons,0.5,0.45000000000000001,,,
85666,dea632c685d50b356182,leanBarn,0.29999999999999999,0.65000000000000002,,,
85667,4c9c21d9416180d83f46,leanCommons,0.29999999999999999,0.75,,,
