78663,,,1,,,1,1,,,,,1,1,,,1,153,07766a2eacd70f5f4547,0
78702,,1,1,,,1,,1,,,,1,1,,1,1,150,b69b4a5799e20fac1dfa,0
78742,,,,,,1,,1,,,,,,,,1,64,d6b3439e0e87cad426f3,0
78753,,1,1,,1,1,,,,1,,1,1,,1,1,92,2df37b5aec4da689866b,0
78773,,,,,,1,,,1,,,,,,,1,85,74894d2b11ebadc40a9d,0
78796,,,1,,1,1,,,,1,,,1,,1,1,103,435a3301770d6bb405d5,0
78824,,,,,,1,,1,,,,,,,,1,86,8209f8fec129df7da99f,0
78854,,1,,,,,1,,,,,1,1,,,1,83,263d3a7d3bf36428ae39,0
78888,,,,,,1,,,1,,,,1,,1,1,93,bb1e5ff5f008fd10233a,0
78896,,1,1,,,1,,,,1,,1,1,,1,1,105,6860bdfe49b67ff5a463,0
78907,,1,1,,1,1,1,,,,,1,1,,1,1,83,bb1e5ff5f008fd10233a,1
78898,,,1,,,1,,,,1,,1,,,1,1,164,43f482f097ef0d3724fa,0
78939,,,,,,1,,1,,,,1,1,,1,1,132,296614fa8fcc7dabd019,0
79025,,,,,,1,1,,,,,1,,,,,224,c6e577d220a5aec27386,0
79077,,,,,,1,,,,1,,,,,,1,58,fe4370bb45713906279f,0
79075,,,1,,1,1,,1,,,,,1,,1,1,69,461477ab6ab7b78e28b9,0
79084,,,1,,1,1,,,1,,,,1,,1,1,93,7e5d956888733c4066cc,0
79098,,,,,,1,,,,1,,,,,,1,92,5fcd935bc6d3fb75ee41,0
79110,,1,1,,,1,,,,1,,1,1,,,1,167,0e40a8da95c26d4b96e7,0
79207,,,,,,1,,,1,,,1,,,,1,72,959ad05d055cd42dc107,0
79219,,1,1,,1,1,1,,,,,1,1,,1,1,56,959ad05d055cd42dc107,1
79224,,1,1,,,1,,,1,,,1,1,,,1,120,09e2f8ddc3b99329c679,0
79235,,1,1,,,1,1,,,,,1,,,,1,167,78859706823ae662a078,0
79255,,1,1,1,1,1,,,1,,,1,1,1,1,1,136,e5ba5eaf565a80723f83,0
79274,,,,,,1,1,,,,,1,,,,1,81,0a7206165eb399fa1559,0
79272,,1,,,1,1,,,1,,,,,,1,1,156,a4d488de676ae54cd0be,0
79293,,1,,,1,1,,1,,,,1,1,,1,1,69,a4d488de676ae54cd0be,1
79297,,1,1,,,1,1,,,,,,1,,,1,150,36b6eaa336a44e6c1da1,0
79333,,1,1,1,1,1,,1,,,,,1,,1,1,121,17ffb86c2218f3df5db7,0
79339,,1,1,,1,1,,,1,,,1,1,,1,1,115,0b0b032aa7235f8c0c7e,0
79451,,,1,,1,1,1,,,,,,1,,1,1,110,4a1482533941026c22c1,0
79475,,,,,,1,,,1,,,,,,,1,102,f343be8474dbc8ada506,0
79536,1,,1,1,,1,1,,,,,,1,1,1,1,111,aa913018a9a7bad95d58,0
79607,,,,,,1,1,,,,,,,,,1,92,925b3673a6e9308d89c3,0
79610,,,,,,1,,1,,,,1,,,,1,70,16423a5dec5862f4b63c,0
79604,,,,,,1,,1,,,,,1,,,1,119,3698630db512e9f51682,0
79601,,,1,,,1,1,,,,,1,1,,,1,253,3ee8bbe43e97062b5c39,0
79662,,,1,,1,1,,1,,,,,1,,1,1,110,cdebba616ca7b0f03dd1,0
79665,,,1,,1,1,,,1,,,1,1,,,1,197,19ddbfc550e57479dfc1,0
79686,,1,1,,1,1,,,,1,,1,1,,1,1,105,666595d563f067b5c93f,0
79683,,,,,,1,,,,1,,,,,,1,141,deaa8bf0395c88176672,0
79700,,,,,,1,1,,,,,1,1,,1,1,135,3fb5e007a0984f2a0320,0
79719,,,,,,1,1,,,,,,1,,1,1,80,011d6a1e6eeafd664d3e,0
79761,,1,1,,1,1,,,,1,,1,1,,1,1,104,647928ed313c5083e831,0
79784,,,,,,1,1,,,,,,,,,1,77,88df5806a717af081fb8,0
79792,,1,,,,,,1,,,,,,,,1,90,e662035f1821676f746b,0
79881,,1,1,,1,1,1,,,,,1,1,,1,1,102,76845e777904bf4892e7,0
79889,,1,,1,,1,,,,1,,1,1,,,1,141,2a2e4c69aea6f174d68e,0
79990,,,,,,1,,,,1,,,,,,1,58,7d8069afaa99d55dd1a0,0
79982,,,,,,1,,,,1,,,,,,1,126,80bda1f9473381687e9b,0
79986,,,1,,1,1,,,,1,,1,1,,1,1,149,28cd31cb0e36055c81da,0
80010,1,1,1,,,1,,1,,,,1,1,,1,1,114,a0bb435060aff4c0c3f6,0
80065,1,1,1,,1,1,,,,1,1,1,1,,1,1,172,ad7e5c54b7c066f87412,0
80087,,1,1,,1,1,,,1,,,1,1,,1,1,102,7f049ca9b31eb3d10a82,0
80089,,1,1,,1,1,,,,1,,1,1,,1,1,140,70a42cf3e060c3cca8e6,0
80155,1,,,,,,,1,,,,1,1,,,1,86,92bc4acb5f4bc5b74610,0
80165,,,,,,1,,,,1,,,,,,1,53,a8d4c1e1be0fdd33969a,0
80167,,,,,,1,1,,,,,1,,,,,66,95c39a9ec40e7000150c,0
80170,,1,1,,1,1,,,1,,,1,1,,1,1,127,b2b014b4ea270505f48a,0
80275,,1,1,,1,1,1,,,,,1,1,,1,1,72,76845e777904bf4892e7,1
80269,,1,1,1,,1,,,,1,,,1,,,1,195,be03f3455378ce347456,0
80295,,,,,,1,,1,,,,,,,,1,61,5eed3c571276e058f62e,0
80315,,,,,,1,1,,,,,,,,,1,101,0c868e8ca22b07efc39d,0
80324,,,,,,1,,,,1,,,,,,1,73,9198feac63c7e9c197f2,0
80350,,1,1,1,1,1,,,1,,,1,1,1,1,1,148,9140a5788b90c4ab872b,0
80356,,,,,,1,1,,,,,,,,,1,160,969330d9281d8351e847,0
80375,,1,,,,1,1,,,,,1,,,,1,124,969330d9281d8351e847,1
80420,,1,1,,1,1,1,,,,,1,1,,1,1,95,0747be0951084a419c68,0
80442,,,,,,1,,,,1,,,,,,1,84,0d210c819af888df135d,0
80453,,1,1,,1,1,1,,,,,1,1,,1,1,86,0d210c819af888df135d,1
80474,,,,,,1,,1,,,,,,,,1,99,2da8eb0d1790081c32c4,0
80565,,,,,,1,,,1,,,,,,,1,72,3b68ab7e7ac17862f6f4,0
80558,,1,,,,1,1,,,,,1,,,,1,107,99b0f09ed6fecfcdcda8,0
80602,,1,1,1,1,1,,,,1,,1,1,1,1,1,62,9140a5788b90c4ab872b,1
80637,,1,,1,1,1,1,,,,,1,,,,1,119,85394033d54f5b778b5a,0
80722,,,,1,,1,,,,1,,1,,,,1,184,51d2fa7d46020369f800,0
80762,,,1,,1,1,,,,1,,,1,,1,1,113,b46ebc46959af37e85b2,0
80863,,,,,1,1,1,,,,,1,,,1,1,120,13d20fa4245d995c0548,0
80862,,1,1,,1,1,1,,,,,1,1,,1,1,128,1a20358f15647b55ef53,0
81012,,,1,1,1,1,1,,,,,,1,,1,1,99,bb70635c028842605ccf,0
81092,,,,1,,1,1,,,,,1,,,,1,154,3ca38bf247e110f72cf1,0
81123,,,,1,,,,,,1,,,,,,1,79,cfdb0afeeb5163efc912,0
81183,,,,,,1,1,,,,,,1,,1,1,147,f40c5fef49f51b5b19a8,0
81239,1,1,1,1,1,1,,,1,,1,,1,1,1,,119,314d34aa6d2f3a8e5452,0
81243,,1,1,,,1,1,,,,,1,,,,1,150,28a25e0fb210850cc93b,0
81278,,,,,,1,,,1,,,,,,,1,90,0d0581c7529a9e1fee63,0
81286,,,,,,1,,,,1,,,,,,1,28,0d0581c7529a9e1fee63,1
81284,,1,1,,1,1,1,,,,,1,1,,1,1,152,4fd6443965af75ac06c3,0
81320,,,1,,1,1,,1,,,,,1,,1,1,103,c3a645542f351aead460,0
81423,,1,1,,1,1,,,,1,,,,,,1,108,48e5a4e3bc30a5ae5553,0
81503,,,,,,1,,,1,,,1,1,,,1,109,0c606ea9db08a284529d,0
81581,,1,1,1,1,1,1,,,,,1,1,1,1,1,160,6b79337537e9c7d5f801,0
81596,,,,,,1,1,,,,,,,,,1,92,a0040f5af92248d8bc38,0
81589,,1,1,,,1,,1,,,,1,1,,1,1,194,570f90852a9a5501c79e,0
81603,,,,,,1,,1,,,,1,1,,,1,184,ae7c4da0839cce80ff0c,0
81619,,1,1,,1,1,,,1,,,1,1,,1,1,104,90c61815effabd35428a,0
81623,,1,1,,1,1,,1,,,,1,1,,1,1,84,ae7c4da0839cce80ff0c,1
81661,,1,1,,1,1,,1,,,,1,1,,1,1,182,dede39fb2f059bb609f4,0
81671,,1,1,,1,1,,,1,,,,,,,1,116,3a4616d60231bc1ea37e,0
81675,,1,1,1,1,1,,,1,,,1,1,,1,1,126,9a6a67857787b033d037,0
81691,,1,1,,1,1,1,,,,,1,1,,1,1,44,3a4616d60231bc1ea37e,1
81760,,1,1,,,1,,,,1,1,,,,,1,157,4708bd72c85d89cef582,0
81844,,,,,,1,,,1,,,,,,,1,108,a1f1459b02988cfb8ed7,0
81874,,1,,,,,,,1,,,1,1,,1,1,93,3f950a7fb48de1c78c42,0
81877,,1,1,,,1,,,,1,,1,1,,,1,134,bd66808bc46919b4430b,0
81895,,1,1,,1,1,,1,,,,1,1,,1,1,156,f9180d9208a3ee1c8798,0
81883,,,,,,1,,,1,,,,,,,1,261,dfd953c28dfc94cb5436,0
81917,,1,1,,1,1,,,,1,,1,1,,1,1,106,dfd953c28dfc94cb5436,1
81932,,1,1,,,1,,1,,,,1,1,,,1,136,5df1d82d887a475159bf,0
81966,,1,1,,1,1,1,,,,,1,1,,1,1,176,663ff1395ba2e3c0e05f,0
82004,,,,,,1,,,1,,,,,,,1,66,baada99ed4ac0d75e41f,0
82037,,1,1,,1,1,1,,,,,1,1,,1,1,152,2eb55b972be9cf9239f9,0
82049,,,,,,1,,,1,,,,,,,1,89,6344325528dc23214733,0
82057,,1,1,,1,1,,,,1,,1,1,,1,1,95,ed0a5f21aa555f9b838f,0
82092,,1,1,,1,1,,,1,,,1,1,,1,1,51,4e1dd60744c5d75ecb9e,0
82083,,,,,,1,1,,,,,1,1,,1,1,136,1c675f43a27f7560889d,0
82091,,1,1,,1,1,1,,,,,1,1,,1,1,90,de80b44ffbf7b1e6c172,0
82213,,,1,,1,1,,,,1,,1,1,,1,1,112,31a5629cd52fac6faeeb,0
82242,,,1,,,1,,1,,,,1,1,,1,1,118,3bdcc19fc1ea92037bcc,0
82289,,,,,,1,,,1,,,,1,,1,1,131,f813f27e76e70551b81b,0
82308,,1,1,,1,1,,1,,,,1,1,,1,1,97,10e86af28b248ce3490e,0
82338,,,,,,1,,,1,,,,,,,1,71,18675c09ce7735435ab1,0
82348,,1,1,,1,1,,,1,,,1,1,,1,1,68,18675c09ce7735435ab1,1
82382,,1,1,,1,1,,1,,,,1,1,,1,1,108,5e305f8da603203d751d,0
82513,,,,,1,1,,,1,,,1,1,,,1,146,b58dc21fe5af70c6207b,0
82515,,,1,,1,1,,1,,,,1,1,,1,1,134,da10c15eeab27ca1ae4d,0
82530,,,,,,1,1,,,,,,1,1,,1,111,e5d40442b0c26dcd0bb2,0
82581,,1,1,,1,1,,,,1,,1,1,,1,1,98,5f242fb79d8664b6d7fd,0
82668,,,,1,,1,,,,1,,,1,,,1,99,da42274d08bd71ea39cb,0
82694,,1,1,,1,1,,1,,,,1,1,,1,1,233,23252ac8a8ca3766c942,0
82749,,,,,,1,1,,,,,1,,,,1,94,2ecbc0e9e9a357533f3f,0
82759,,,,,,1,,1,,,,,,,,1,161,c2041382dc154058f174,0
82764,,1,,,,1,1,,,,,1,,,,1,51,2ecbc0e9e9a357533f3f,1
82782,,,,,1,,,,,1,,,,,,1,114,653271fabeb5e4c6071c,0
82818,,,,,,1,,,,1,,1,,,1,1,168,8af0883e9630a9f4a6bb,0
82867,,,,,,1,1,,,,,,,,,1,98,aacb13e57df9c6b706e1,0
82887,,,1,,,,,,1,,,1,1,,,1,51,9b90dff46fdc9e127f1d,0
82885,,1,1,1,1,1,,1,,,,1,1,,1,1,219,530cc9e985b928f72955,0
82902,,1,1,,1,1,,1,,,,1,1,,1,1,118,7ff9860e029488db17ee,0
82920,,,,,,1,1,,,,,1,1,,1,1,84,5d46ebc73de9d4dd7245,0
82923,,1,1,,1,1,,,1,,,1,1,,1,1,38,5d46ebc73de9d4dd7245,1
83043,,,,,1,1,,1,,,,,,,,1,145,b2cb9928c63dc7bbc00c,0
83046,,,1,,1,1,,,1,,,,1,,1,1,146,f7cc47312c750f006b0a,0
83078,,,1,,1,1,1,,,,,,1,,1,1,40,f7cc47312c750f006b0a,1
83220,,,,,,1,1,,,,,1,,,,1,92,89025b760cd86b085b8b,0
83240,,,,,,1,,,1,,,1,1,,,1,155,0378ea69ff840052501e,0
83378,,,,,,1,,,1,,,,1,,,1,111,c1b389f82503c430bc6c,0
83396,,,,,,1,1,,,,,1,,,,1,139,06e7a103afa059bd7a8d,0
83433,,1,1,,1,1,,,,1,,1,1,,1,1,94,6a78eb111d20188d7d60,0
83517,,1,1,,1,1,,,,1,,1,1,,1,1,118,ad218371a4915a62b309,0
83520,,1,1,,1,1,,,1,,,1,1,,1,1,134,3127c0aee73b2d4a14c2,0
83605,,1,1,,1,1,,1,,,,1,1,,1,1,170,638d4a9a6933dad10de6,0
83633,,1,,,,1,1,,,,,1,,,,1,50,99b0f09ed6fecfcdcda8,1
83671,,,,,,1,,,,1,,1,,,,1,75,4cc7849170002fa2511e,0
83832,,1,1,,1,1,,1,,,,1,1,,1,1,171,68809b7c2424513b8aae,0
83837,,1,,,,,,,,1,,1,1,,1,1,125,b654d2e387d8d5f8e13a,0
83868,,,,,,1,,,1,,,1,1,,1,1,158,590a767597a37a97c6a9,0
83912,,,,,,1,,,1,,,,,,,1,94,bec4ea7971f27be99012,0
83927,,1,,,1,1,,,,1,,1,1,,1,1,61,b654d2e387d8d5f8e13a,1
83947,,,1,,1,1,,,1,,,,1,,1,1,131,9b616f6ad0243d6c5cc9,0
84045,,1,1,1,1,1,,,,1,,1,1,1,1,1,155,26c82f3523266ba76737,0
84047,,,1,,1,1,,,,1,,,1,,1,1,193,bf79807c68c7f298e468,0
84065,,,1,1,1,1,,,,1,,1,1,1,1,1,266,6f913c3afb95d0fd1fd7,0
84147,,1,1,,1,1,,1,,,,1,1,,1,1,98,75a1a06f322fe95829a4,0
84235,,1,1,,1,1,,,1,,,1,1,,1,1,163,4c24913675798b9f1644,0
84259,1,,,,,,,1,,,1,,,,,,108,158f6def84220f8fc1e4,0
84258,,1,1,,1,1,,1,,,,1,1,,1,1,144,149b98f5c71f34755119,0
84282,1,,,,,1,1,,,,,,1,,,1,107,24594655ab2f32751d0b,0
84297,1,1,1,1,1,1,,,,1,,,,,,1,91,689f03685f62c7ddcb69,0
84336,,,,,,1,,1,,,1,,,,,1,82,64a9dd1ebed8a7c245a9,0
84399,,,,,,1,,1,,,,,,,,1,104,e3f966ab40e56878758a,0
84420,,,,,,1,,,1,,,1,1,,1,1,169,d42db611f41f422be694,0
84440,1,1,1,1,1,1,1,,,,,,,,1,1,101,4521c36142ccb47d0055,0
84447,1,1,1,,1,1,1,,,,,,,,1,1,78,4521c36142ccb47d0055,1
84455,,1,1,,1,1,,1,,,,1,1,,1,1,136,3d332469aef2235ea21a,0
84531,,,1,,1,1,,,,1,,,1,,1,1,128,67b59d42fb0c763f829d,0
84557,,1,1,,1,1,,,1,,,1,1,,1,1,322,3515e87b8815cdd0c54a,0
84652,,1,1,,1,1,,,1,,,1,1,,1,1,128,2e960a35c90f524c2eca,0
84656,,,,1,,,,,1,,,,,1,,,157,25865aa664da19bfeea0,0
84701,,1,1,,1,1,,,1,,,1,1,,1,1,129,b2210eb87fbc446c87fa,0
84735,,1,1,,1,1,,1,,,,1,1,,1,1,111,1b5d2c00395744fd5521,1
84745,,,,1,1,1,,,,1,,,1,1,,1,123,59b0791a501fef837769,0
84920,,,,,1,1,,1,,,,1,1,,1,1,153,799162631b730e21d197,0
84945,,1,1,,1,1,,,,1,,1,1,,1,1,141,1d4c0735302f79f1f3df,0
84951,,,,,,1,,,,1,,,,,,1,97,e06647ef0801d82386ba,0
84965,,,1,,1,1,,1,,,,,1,,1,1,105,b8a37cad2b82cdc6466c,0
84955,,1,,,,1,,,1,,,1,,,,1,336,381823fe845682c4cd75,0
85016,,,,1,,,,1,,,1,,,,,,111,580b5638d6389cf0052d,0
85076,,,,,,1,,1,,,,,,,,1,116,5294e1d4ec634decd647,0
85112,1,,,,,,,1,,,,,1,,,,197,580b5638d6389cf0052d,1
85128,,,,,,1,1,,,,,1,1,,1,1,109,6cce4adf35038097bab5,0
85165,,,1,,1,1,,1,,,,,1,,1,1,142,694c764233582cbe11e8,0
85171,,,1,,1,1,1,,,,,,1,,1,1,40,694c764233582cbe11e8,1
85169,,,,,,1,,,1,,,,,,,1,85,177336443946db1ea86d,0
85185,,,,,,1,,,,1,,,,,,1,47,5294e1d4ec634decd647,1
85206,,1,,1,,1,1,,,,,1,,,,1,113,e26f27794f0e20fc01a3,0
85213,,,,,,1,,1,,,,,,,,1,74,15e518542afb9461c5b4,0
85252,,,,,,1,1,,,,,,,,,1,132,d9eada4db38b5a100f93,0
85277,,,,,,1,,,,1,,1,1,,1,1,128,126a25afa450dd3fc5b5,0
85331,,1,,1,1,1,1,,,,1,1,,1,1,1,103,cc81bb5d08c383e80bd3,0
85353,,,,,,1,,1,,,1,1,,,,1,151,a6b7d720dafa5d9524f3,0
85357,,1,1,,1,1,,,,1,,1,1,,1,1,140,a50842973c1c94de18c1,0
85377,,,,,,1,1,,,,,,,,,1,75,990096889f57b2061fb3,0
85387,,,,,,1,1,,,,,1,1,,1,1,132,90209274d105bb1e5d57,0
85398,,1,1,1,1,1,,,,1,,1,1,,1,1,122,cb4db381156845d040ed,0
85495,,1,1,,1,1,1,,,,,1,1,,1,1,175,8bc515059f1dbc4688b7,0
85521,,,,,,1,,,,1,,1,1,,,1,107,4d155fe202d1f3b52a49,0
85569,,,,,,1,,,1,,,1,1,,1,1,113,5eb7373211d7d8e6684b,0
85580,,,1,,,1,,1,,,,1,1,,1,1,133,1de5f3cc9117824bb622,0
85609,,,,,,1,,,,1,,,,,,1,78,c7ed23e226e394715a73,0
85642,,,1,1,,1,,,1,,,,,,,1,56,727313d76d9d00a769cd,0
85650,,,,,,1,,,,1,,,,,,1,33,727313d76d9d00a769cd,1
85670,,,,,,1,,,,1,,,,,,1,111,0d876adb92efe25d0ba5,0
85718,,,,,,1,,,,1,,1,1,,1,1,152,60446b5045fd82a0c246,0
85786,,,1,,1,1,,,,1,,1,1,,1,1,118,0081b6679872f57bc944,0
85836,,,1,,1,1,,1,,,,,1,,1,1,142,61ca9ac9170e5ccb1aa8,0
85880,,,,,,1,,,,1,,,,,,1,100,cd235aad3c6fd12e0ac6,0
85929,,,,,,1,1,,,,,,,,,1,68,09364cad06642b4df975,0
85930,,1,1,,1,1,,,,1,,1,1,,1,1,51,09364cad06642b4df975,1
85946,,1,1,,1,1,,,,1,,1,1,,1,1,136,9ccba87210d351410432,0
85950,1,,1,,1,1,,1,,,,,,,,,280,3223005d463c66742ea5,0
85973,,1,1,,1,1,,,,1,,,1,,1,1,77,2ffe7914ae4343151a13,0
85981,,,,,,1,,,,1,,1,,,,1,162,e24cfdc567e3ee409b14,0
86020,,,,,,1,,,,1,,,,,,1,66,87ba2297875e975e9fdd,0
86042,,,,,1,,,1,,,,,,,,1,177,2d85b0cc98fc0f01255c,0
86063,,1,,,,1,,,,1,1,,,,,1,35,e24cfdc567e3ee409b14,1
86059,,1,1,,1,1,,,1,,,1,1,,1,1,132,d0a66b5241a765c0e99e,0
86083,,1,1,,,1,,1,,,,1,,,1,1,127,21d7802f331a70abf592,0
86114,,,1,,1,1,,,1,,,1,,,1,1,137,8d23a1c9c064ca0c5c76,0
86131,,,1,,1,1,,,,1,,,1,,1,1,49,8d23a1c9c064ca0c5c76,1
86181,,1,1,,1,1,1,,,,,1,1,,1,1,57,d0a66b5241a765c0e99e,1
86235,,1,1,,,1,1,,,,,1,1,,,1,131,679dd607383bdbc736a3,0
86242,,1,1,,1,1,1,,,,,1,1,,1,1,131,a9688a549d9f8d5c1072,0
86254,,,,,,1,,,,1,,1,,,1,1,219,61831589dd429e16d80b,0
86264,,,,,,1,,,1,,,1,1,,1,1,90,864a8ff9dcbefaf8cf66,0
86296,,1,1,,1,1,,,1,,,1,1,,1,1,48,864a8ff9dcbefaf8cf66,1
86295,,,,,,1,,,,1,,,1,,1,1,90,f75eb4ae48c58a561c3c,0
86364,,,,,,1,,1,,,,,,,,1,38,87ba2297875e975e9fdd,1
86370,,,,,,1,,,1,,,1,,,,1,67,126a25afa450dd3fc5b5,1
86388,,1,1,,1,1,,,,1,,1,1,,1,1,116,ebda574062db74d0d445,0
86433,1,,,,,1,,1,,,1,,,,,1,125,1b6aa6cf7d583be315bd,0
86503,,,,,,1,,,1,,,1,,,,1,86,72d6b8e6fd1f658859d5,0
86562,,,,,,1,,1,,,,,,,,1,71,376a4eba049df04d2af3,0
86567,,1,1,1,1,1,,,1,,,,1,1,1,1,153,eba06ba34e3fc6bd26f6,0
86627,,,1,,,1,1,,,,,,1,,1,1,70,52abbe9d7fb51fa8bc14,0
86666,,,,,,1,,,,1,,,,,,1,68,4c090012bc631d653c16,0
86668,,1,1,,1,1,1,,,,,1,1,,1,1,187,106f889517c5796eff4a,0
86703,,1,1,,1,1,,,,1,,1,1,,1,1,114,5085d8beba836db92bb9,0
86714,,,,,,1,,1,,,,,1,,,1,131,5cc5c5253ca0dd43f6f1,0
86746,,,,,,1,,1,,,,,,,,1,99,c4df9ea4e05dfb6511b9,0
86757,,,,,,1,,,,1,,,,,,1,63,ed22f95390ee9da01665,0
86764,,1,1,,1,1,1,,,,,1,,,,1,99,317fb6945232ab685582,0
86767,,1,1,,1,1,,1,,,,1,1,,1,1,62,317fb6945232ab685582,1
86812,,1,1,1,1,1,1,,,,,1,1,1,1,1,95,eba06ba34e3fc6bd26f6,1
86839,,,1,,,,1,,,,,1,,,,1,45,be0372abb9ed5e25665d,1
86875,,,1,,1,1,1,,,,,,1,,1,1,220,be43f36321beab09e5da,0
