testId,12,4,timeSpent,uid,ineligible
76951,,,12,1b5d2c00395744fd5521,1
91587,,1,43,8294cc55866f04635d7c,0
91606,,1,27,bfe02df001c5fe0980c3,0
91615,,1,8,bfe02df001c5fe0980c3,1
91646,1,,63,a892207d901ccfbdf789,0
91648,1,,9,a892207d901ccfbdf789,1
77080,,,10,d6568fa257773670f862,1
91679,1,,31,727c4e75212e48b8581d,0
91724,,1,79,addec27ed6e5e14ee0c0,0
77072,,,11105,a4d488de676ae54cd0be,1
91841,1,,53,08f2a925eec924f82ce1,0
91909,1,,20,a00af6f75c397d8a98c0,0
91914,,1,17,a00af6f75c397d8a98c0,1
91948,,1,50,c2d9104a490c727f1793,0
91958,,1,17,c2d9104a490c727f1793,1
77391,,,12,9a986552fba9efccab08,1
91971,1,,56,a922542e2c25bd5c7dea,0
77408,,,7,e3a69cbdcbd2701dc00b,1
92013,,1,62,e937c674e7d7b9536669,0
92029,1,,134,7166469b4aba144e4c82,0
92102,1,,49,d9d638a03338d439e3cc,0
92173,,1,56,73e1c3d6b0674107bd19,0
92175,1,,41,73e1c3d6b0674107bd19,1
92243,1,,45,507407051a111cc19a0e,0
92278,,1,13,f2c7ffebaa7d9250d0dc,1
92297,1,,65,0eceea6b80ddbf9682ac,0
92327,1,,29,214429523d83e5936422,0
92345,,1,41,60d29b2b4dc41c69e729,0
92355,,1,50,5b0dbff043143e451ef4,0
92370,1,,57,0560b1b506232b55d691,0
92404,,1,28,7b5a41b5f01a927b8fe3,0
78340,,,2,a6a89a429fb5deb60143,1
92427,1,,7,0560b1b506232b55d691,1
78917,,,8,d6b3439e0e87cad426f3,1
79058,,,8,c69190c1c16f2d223f4d,1
79232,,,7,78859706823ae662a078,1
79709,,,4,2eb55b972be9cf9239f9,1
80028,,,2,d6b3439e0e87cad426f3,1
80159,,,5,ad7e5c54b7c066f87412,1
80419,,,14,f9180d9208a3ee1c8798,1
92475,1,,46,7ee0c5bae99707b6b52a,0
92503,,1,53,9a13896bf75da954a736,0
92507,,1,19,9a13896bf75da954a736,1
92519,,1,54,30fc4406d5f36689437f,0
92530,1,,55,293c1553c40d0e67b0d6,0
81000,,,10,51d2fa7d46020369f800,1
81079,,,7,74bd217cc9e37c428f61,1
81241,,,9,28a25e0fb210850cc93b,1
81834,,,10,648e381d675f66cf0ec9,1
92600,,1,7,5b0dbff043143e451ef4,1
92609,1,,6,5b0dbff043143e451ef4,1
92615,,1,61,0553573dddca5090145a,0
92667,,1,8,bb2b2f2ace786caecdfc,0
83647,,,23,fcd753ff221f435fc352,1
83805,,,13,a6a89a429fb5deb60143,1
92744,,1,37,5c5e7decc1447b2a1b9a,0
84016,,,6,dfc8310106a9864abf68,1
92909,,1,51,83dc7c49011ac83eec20,0
92915,,1,6,aa89f42705a5440cf7cc,0
92920,1,,7,aa89f42705a5440cf7cc,1
92922,,1,6,aa89f42705a5440cf7cc,1
84957,,,9,1d4c0735302f79f1f3df,1
92965,1,,55,6263e7ee01bb9fb59677,0
92974,,1,38,d8885e2eecbbfe966144,0
92976,,1,5,d8885e2eecbbfe966144,1
85364,,,7,a6b7d720dafa5d9524f3,1
93010,1,,57,dc9b9030ebc27bb5ca79,0
86022,,,10,2ffe7914ae4343151a13,1
86499,,,10,72d6b8e6fd1f658859d5,1
93101,1,,38,f51ad2cba34e61f0a272,0
87115,,,12,d585211854bbf5f33cb6,1
87223,,,6,2c148e543bc44118f737,1
93277,1,,52,637cb26f04c707efa5a3,0
87839,,,8,dac4d4dd724576a0939f,1
87905,,,5,44cfd7dcf17aa3c6b409,1
93319,1,,66,5393cbd22650f613b453,0
88144,,,25,8fc774c024482fb283be,1
88276,,,19,4354657f374dabad2b80,1
88282,,,10,994b1668d6f2ec3795d8,1
88666,,,8,d19c5f455d39b8db3a21,1
93420,1,,67,6afa98af9dca45841275,0
93438,1,,106,47f0e89f7b8964fb908e,0
93468,1,,60,0f4de151c85460d74a1f,0
93496,1,,68,27f6e77bacabbcb885af,0
93548,,1,46,6de4d88f2d3c9b5ed94e,0
93567,,1,57,8a3b2ae8eae19044b353,0
93571,,1,7,8a3b2ae8eae19044b353,1
89574,,,13,5b4bb1674e9a93f9c292,1
93587,1,,53,19c99565121b38dbc901,0
93605,1,,43,0877002cbbfb145c1032,0
93607,,1,29,0877002cbbfb145c1032,1
93625,1,,9,c3a8a367b935111cddb7,0
90093,,,8,d7edaaa90ccbad8f8322,1
90357,,,53,118401ee335f7e206162,1
93729,1,,44,65fb838926622601bf1e,0
93733,,1,27,65fb838926622601bf1e,1
93760,,1,76,9492917bed7f2b954d11,0
93762,1,,10,9492917bed7f2b954d11,1
90675,,,12,21d7802f331a70abf592,1
90856,,,2760,7d8c3ae8405f09ddfad2,1
91222,,,10,6f7159d190f57dd8363f,1
93881,1,,68,e93f463dffdb006d0265,0
93963,,1,43,6ec79a60db41d630b33b,0
93991,,1,32,4e8b18a29a0b4019a2a8,0
92080,,,16,60d29b2b4dc41c69e729,1
94028,1,,7,e78ff7517a7907562e02,0
92369,,,10,0560b1b506232b55d691,1
92425,,,11,7b5a41b5f01a927b8fe3,1
94058,1,,112,7354b032bf135914f9b9,0
94085,1,,56,334c6fbe9bdeedd14db2,0
94118,,1,62,c348e1d1d40809cdaa5e,0
94178,,1,51,f7ae14edae0eae7d80fc,0
94180,,1,6,f7ae14edae0eae7d80fc,1
92913,,,47,aa89f42705a5440cf7cc,1
94219,1,,63,70a381e8775f1174f2bf,0
94223,1,,8,70a381e8775f1174f2bf,1
94242,,1,28,236641095927fff4e5ba,0
94302,1,,45,0dd02463e255879f6f3e,0
93042,,,8,127e3bf6e09c42051d56,1
94374,1,,57,b3f80b234d05256cc79d,0
94376,,1,20,b3f80b234d05256cc79d,1
94382,,1,43,6ba5155f30cac334d777,0
94444,1,,83,4be2a253b06f5e323bb3,0
94448,,1,7,4be2a253b06f5e323bb3,1
94485,1,,57,64167ceab257b906cb57,0
94512,,1,78,ec0ff8554c37cfe8fa29,0
94557,1,,64,dc52234fce75557fd294,0
94574,,1,28,7945843d19dedb9aedef,0
94609,1,,80,be15b2200bdeabe70c50,0
94720,,1,102,c95ed68479f1c0df2ec1,0
94770,1,,68,64b1ded6d17d24a505fd,0
94802,,1,48,e6401a81bad0e95a4fb2,0
94804,,1,7,e6401a81bad0e95a4fb2,1
94812,1,,27,9f998921f94dfc3549d9,0
94814,1,,6,9f998921f94dfc3549d9,1
94824,,1,70,f028816dac8a6a4ab8c6,0
94832,,1,24,637cb26f04c707efa5a3,1
94880,1,,6,e78ff7517a7907562e02,1
94944,1,,51,0f5b5e92081699e28765,0
94956,,1,4,0f5b5e92081699e28765,1
95121,,1,37,62833c50b09feeb7daa8,0
95168,1,,42,4093bca287d03e18571c,0
94356,,,19,0dd02463e255879f6f3e,1
94703,,,17,e78ff7517a7907562e02,1
94708,,,9,e78ff7517a7907562e02,1
94867,,,8,e78ff7517a7907562e02,1
95005,,,199,e78ff7517a7907562e02,1
95148,,,3,e78ff7517a7907562e02,1
95248,,,24,e78ff7517a7907562e02,1
